lambda_start_frac,lambda_block_cca,seed,dimension,run_dir,saved_checkpoint_epoch,checkpoint_selection,checkpoint_lambda_scale,checkpoint_regularization_lambda,embedding_val_zeta,mean_val_zeta,embedding_whole_val_regularization_raw,train_log,finetune_log,finetune_metrics,frozen_decoder_feature_layer,frozen_decoder_feature_dim,frozen_decoder_rmse_x,frozen_decoder_rmse_y,frozen_decoder_rmse_mean,frozen_decoder_r2_x,frozen_decoder_r2_y,frozen_decoder_r2_mean,finetuned_decoder_feature_layer,finetuned_decoder_feature_dim,finetuned_decoder_rmse_x,finetuned_decoder_rmse_y,finetuned_decoder_rmse_mean,finetuned_decoder_r2_x,finetuned_decoder_r2_y,finetuned_decoder_r2_mean
1.0,2.0,0,128,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_174148_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca2.0_sig10.0_s0,92,best_val_mean_plane_zeta,1.000000,2.0,0.40787867705027264,0.3295271993,0.026797,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca2p0_s0_main.log,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca2p0_s0_finetune.log,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_174148_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca2.0_sig10.0_s0/outputs/velocity_prediction_finetune_100ms_hidden/metrics.csv,hidden,512,81.71929168701172,85.88986206054688,83.83133697509766,0.8986176252365112,0.8624640107154846,0.8805408477783203,hidden,512,71.39163970947266,76.88789367675781,74.19195556640625,0.9226236939430237,0.8897830247879028,0.9062033891677856
1.0,2.0,1,128,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_174514_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca2.0_sig10.0_s1,135,best_val_mean_plane_zeta,1.000000,2.0,0.3969182007842594,0.3288123012,0.028345,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca2p0_s1_main.log,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca2p0_s1_finetune.log,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_174514_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca2.0_sig10.0_s1/outputs/velocity_prediction_finetune_100ms_hidden/metrics.csv,hidden,512,82.07166290283203,85.19052124023438,83.64668273925781,0.8939565420150757,0.8617826104164124,0.8778696060180664,hidden,512,73.28631591796875,76.44253540039062,74.88214874267578,0.9154442548751831,0.8887115120887756,0.9020779132843018
1.0,2.0,2,128,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_174843_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca2.0_sig10.0_s2,104,best_val_mean_plane_zeta,1.000000,2.0,0.4672422144148085,0.3603904843,0.032424,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca2p0_s2_main.log,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca2p0_s2_finetune.log,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_174843_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca2.0_sig10.0_s2/outputs/velocity_prediction_finetune_100ms_hidden/metrics.csv,hidden,512,72.5169906616211,79.25360870361328,75.96082305908203,0.9168959259986877,0.879397451877594,0.8981466889381409,hidden,512,67.02804565429688,71.95423889160156,69.53546142578125,0.9290004372596741,0.9005897641181946,0.9147951006889343
1.0,2.0,3,128,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_175213_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca2.0_sig10.0_s3,121,best_val_mean_plane_zeta,1.000000,2.0,0.43211426006423104,0.3311130404,0.034768,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca2p0_s3_main.log,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca2p0_s3_finetune.log,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_175213_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca2.0_sig10.0_s3/outputs/velocity_prediction_finetune_100ms_hidden/metrics.csv,hidden,512,72.82357025146484,79.72842407226562,76.35484313964844,0.9155336022377014,0.8829179406166077,0.8992257714271545,hidden,512,67.51222229003906,73.20761108398438,70.4183120727539,0.9274052977561951,0.9012864828109741,0.9143458604812622
1.0,2.0,4,128,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_175540_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca2.0_sig10.0_s4,92,best_val_mean_plane_zeta,1.000000,2.0,0.4481198787689209,0.3389428854,0.035297,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca2p0_s4_main.log,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca2p0_s4_finetune.log,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_175540_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca2.0_sig10.0_s4/outputs/velocity_prediction_finetune_100ms_hidden/metrics.csv,hidden,512,72.78472900390625,78.76828002929688,75.8363265991211,0.9165339469909668,0.8822405934333801,0.8993872404098511,hidden,512,66.88529968261719,73.31643676757812,70.17535400390625,0.9295159578323364,0.8979775309562683,0.91374671459198
1.0,5.0,0,128,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_175908_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca5.0_sig10.0_s0,118,best_val_mean_plane_zeta,1.000000,5.0,0.44808345701959396,0.2787560821,0.006866,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca5p0_s0_main.log,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca5p0_s0_finetune.log,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_175908_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca5.0_sig10.0_s0/outputs/velocity_prediction_finetune_100ms_hidden/metrics.csv,hidden,512,79.50128936767578,82.94631958007812,81.24304962158203,0.904046356678009,0.8717294931411743,0.8878879547119141,hidden,512,68.69010925292969,73.90731811523438,71.34740447998047,0.9283689260482788,0.8981625437736511,0.9132657051086426
1.0,5.0,1,128,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_180236_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca5.0_sig10.0_s1,90,best_val_mean_plane_zeta,1.000000,5.0,0.44321656889385647,0.2202867866,0.007019,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca5p0_s1_main.log,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca5p0_s1_finetune.log,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_180236_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca5.0_sig10.0_s1/outputs/velocity_prediction_finetune_100ms_hidden/metrics.csv,hidden,512,80.35323333740234,83.16985321044922,81.77461242675781,0.8983507752418518,0.8682616949081421,0.8833062648773193,hidden,512,70.81957244873047,74.19368743896484,72.52703857421875,0.9210405349731445,0.8951631188392639,0.9081017971038818
1.0,5.0,2,128,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_180604_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca5.0_sig10.0_s2,150,best_val_mean_plane_zeta,1.000000,5.0,0.42427753739886814,0.2612835467,0.006306,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca5p0_s2_main.log,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca5p0_s2_finetune.log,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_180604_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca5.0_sig10.0_s2/outputs/velocity_prediction_finetune_100ms_hidden/metrics.csv,hidden,512,77.64114379882812,81.67950439453125,79.6867446899414,0.9047365188598633,0.8719013929367065,0.8883189558982849,hidden,512,68.36539459228516,72.26387786865234,70.34256744384766,0.9261389970779419,0.8997323513031006,0.9129356741905212
1.0,5.0,3,128,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_180931_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca5.0_sig10.0_s3,125,best_val_mean_plane_zeta,1.000000,5.0,0.45043255223168266,0.2682934403,0.006557,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca5p0_s3_main.log,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca5p0_s3_finetune.log,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_180931_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca5.0_sig10.0_s3/outputs/velocity_prediction_finetune_100ms_hidden/metrics.csv,hidden,512,78.51651000976562,84.74286651611328,81.68983459472656,0.9018111228942871,0.8677272796630859,0.8847692012786865,hidden,512,69.01129150390625,76.41046905517578,72.80611419677734,0.9241456389427185,0.8924600481987,0.9083028435707092
1.0,5.0,4,128,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_181258_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca5.0_sig10.0_s4,97,best_val_mean_plane_zeta,1.000000,5.0,0.4519655340247684,0.241863966,0.006809,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca5p0_s4_main.log,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca5p0_s4_finetune.log,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_181258_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca5.0_sig10.0_s4/outputs/velocity_prediction_finetune_100ms_hidden/metrics.csv,hidden,512,78.92576599121094,85.58899688720703,82.32585906982422,0.9018552899360657,0.8609634637832642,0.8814094066619873,hidden,512,69.60787200927734,73.99640655517578,71.83660125732422,0.9236610531806946,0.8960763812065125,0.9098687171936035
1.0,10.0,0,128,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_181626_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s0,140,best_val_mean_plane_zeta,1.000000,10.0,0.41144316063986885,0.1628082544,0.002758,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca10p0_s0_main.log,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca10p0_s0_finetune.log,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_181626_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s0/outputs/velocity_prediction_finetune_100ms_hidden/metrics.csv,hidden,512,81.94703674316406,83.94979095458984,82.95524597167969,0.8980517387390137,0.8686071038246155,0.8833293914794922,hidden,512,69.28597259521484,75.8964614868164,72.667724609375,0.9271207451820374,0.8926070928573608,0.9098639488220215
1.0,10.0,1,128,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_181954_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s1,149,best_val_mean_plane_zeta,1.000000,10.0,0.38151104582680595,0.1467707008,0.002821,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca10p0_s1_main.log,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca10p0_s1_finetune.log,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_181954_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s1/outputs/velocity_prediction_finetune_100ms_hidden/metrics.csv,hidden,512,80.45008087158203,85.20967864990234,82.86493682861328,0.8981055617332458,0.8617204427719116,0.8799129724502563,hidden,512,72.23966217041016,74.41796875,73.33795928955078,0.9178421497344971,0.894528329372406,0.9061852693557739
1.0,10.0,2,128,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_182321_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s2,120,best_val_mean_plane_zeta,1.000000,10.0,0.3984308706389533,0.1517359018,0.002991,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca10p0_s2_main.log,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca10p0_s2_finetune.log,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_182321_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s2/outputs/velocity_prediction_finetune_100ms_hidden/metrics.csv,hidden,512,79.5489501953125,84.5633544921875,82.09514617919922,0.899997353553772,0.8626961708068848,0.8813467621803284,hidden,512,69.81797790527344,73.7044677734375,71.78861236572266,0.9229669570922852,0.8956947922706604,0.9093308448791504
1.0,10.0,3,128,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_182649_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s3,142,best_val_mean_plane_zeta,1.000000,10.0,0.34865392247835797,0.1265329719,0.003680,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca10p0_s3_main.log,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca10p0_s3_finetune.log,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_182649_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s3/outputs/velocity_prediction_finetune_100ms_hidden/metrics.csv,hidden,512,78.1749496459961,84.2585678100586,81.27462005615234,0.9026635885238647,0.8692348003387451,0.8859491944313049,hidden,512,68.676513671875,75.56172180175781,72.20211791992188,0.924879789352417,0.8948358297348022,0.9098578095436096
1.0,10.0,4,128,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_183017_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s4,103,best_val_mean_plane_zeta,1.000000,10.0,0.38352460000250077,0.1566092819,0.002388,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca10p0_s4_main.log,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca10p0_s4_finetune.log,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_183017_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s4/outputs/velocity_prediction_finetune_100ms_hidden/metrics.csv,hidden,512,79.45777893066406,85.30779266357422,82.4355697631836,0.9005277156829834,0.861875593662262,0.8812016248703003,hidden,512,69.76142883300781,73.43836975097656,71.62452697753906,0.9233238697052002,0.8976379632949829,0.9104809165000916
1.0,20.0,0,128,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_183626_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca20.0_sig10.0_s0,146,best_val_mean_plane_zeta,1.000000,20.0,0.31904605362150407,0.08517614752,0.002412,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca20p0_s0_main.log,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca20p0_s0_finetune.log,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_183626_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca20.0_sig10.0_s0/outputs/velocity_prediction_finetune_100ms_hidden/metrics.csv,hidden,512,89.96336364746094,94.15611267089844,92.08454895019531,0.877130389213562,0.8347164392471313,0.8559234142303467,hidden,512,69.74160766601562,76.55828857421875,73.23042297363281,0.9261590838432312,0.8907259702682495,0.908442497253418
