dimension,seed,lambda_start_frac,lambda_block_cca,antisymmetric_planes,run_dir,saved_checkpoint_epoch,checkpoint_selection,checkpoint_metric,checkpoint_score,checkpoint_lambda_scale,checkpoint_regularization_lambda,embedding_val_zeta,embedding_val_mean_plane_zeta,embedding_val_s,embedding_val_c_plus,embedding_val_loss,validation_zeta,validation_loss,validation_c_plus,regularization_whole_batch_total_raw,regularization_whole_batch_total_scaled,train_log,finetune_log,finetune_metrics,frozen_decoder_feature_layer,frozen_decoder_feature_dim,frozen_decoder_flat_feature_dim,frozen_decoder_decoder_type,frozen_decoder_accuracy,frozen_decoder_balanced_accuracy,frozen_decoder_macro_f1,frozen_decoder_best_val_acc,frozen_decoder_best_val_ce,frozen_decoder_test_accuracy,frozen_decoder_test_balanced_accuracy,frozen_decoder_test_macro_f1
128,2,1.0,2.0,-1,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260801_222551_d128_h256_dep2_bs128_ep50_lr3e-04_lxp0.0_lbt0.0_lcca2.0_sig10.0_s2,50,best_val_mean_plane_zeta,mean_plane_zeta,0.2791145465203694,1.000000,2.0,0.30531161384923117,0.2791145465203694,0.14292968649949347,0.46653415262699127,-0.12983377597161702,0.305312,-0.129835,0.466534,0.005838,0.011677,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v2/logs/lsf1p0_lcca2p0_s2_main_synth.log,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v2/logs/lsf1p0_lcca2p0_s2_condition_finetune.log,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260801_222551_d128_h256_dep2_bs128_ep50_lr3e-04_lxp0.0_lbt0.0_lcca2.0_sig10.0_s2/outputs/condition_prediction_finetune_lsf1p0_lcca2p0_s2_hidden/metrics.csv,hidden,512,409600,temporal_conv,0.5840286054827175,0.5847152949724896,0.5860337274857014,0.5840286016464233,1.2053996324539185,0.5160523186682521,0.5159106296547056,0.5107476746709684
128,3,1.0,2.0,-1,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260801_225409_d128_h256_dep2_bs128_ep50_lr3e-04_lxp0.0_lbt0.0_lcca2.0_sig10.0_s3,45,best_val_mean_plane_zeta,mean_plane_zeta,0.2775374821254185,1.000000,2.0,0.29275825300386976,0.2775374821254185,0.12850296923092433,0.43521166912146975,-0.11722431864057269,0.292758,-0.117226,0.435212,0.004824,0.009648,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v2/logs/lsf1p0_lcca2p0_s3_main_synth.log,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v2/logs/lsf1p0_lcca2p0_s3_condition_finetune.log,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260801_225409_d128_h256_dep2_bs128_ep50_lr3e-04_lxp0.0_lbt0.0_lcca2.0_sig10.0_s3/outputs/condition_prediction_finetune_lsf1p0_lcca2p0_s3_hidden/metrics.csv,hidden,512,409600,temporal_conv,0.5864123957091776,0.5847410140504423,0.5867481916514834,0.5864123702049255,1.097227931022644,0.5,0.5000227842333105,0.49954513359072167
128,0,1.0,5.0,-1,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260801_232528_d128_h256_dep2_bs128_ep50_lr3e-04_lxp0.0_lbt0.0_lcca5.0_sig10.0_s0,50,best_val_mean_plane_zeta,mean_plane_zeta,0.27379064687660765,1.000000,5.0,0.3010204689843314,0.27379064687660765,0.03712062630802393,0.12209761728133474,-0.0337052084505558,0.301020,-0.033705,0.122098,0.000237,0.001183,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v2/logs/lsf1p0_lcca5p0_s0_main_synth.log,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v2/logs/lsf1p0_lcca5p0_s0_condition_finetune.log,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260801_232528_d128_h256_dep2_bs128_ep50_lr3e-04_lxp0.0_lbt0.0_lcca5.0_sig10.0_s0/outputs/condition_prediction_finetune_lsf1p0_lcca5p0_s0_hidden/metrics.csv,hidden,512,409600,temporal_conv,0.5744934445768772,0.5750152124255101,0.5733790060314947,0.5744934678077698,1.9582422971725464,0.5773809523809523,0.5773809523809523,0.5721186096566114
128,1,1.0,5.0,-1,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260802_000031_d128_h256_dep2_bs128_ep50_lr3e-04_lxp0.0_lbt0.0_lcca5.0_sig10.0_s1,29,best_val_mean_plane_zeta,mean_plane_zeta,0.268995606473514,1.000000,5.0,0.28564019926956724,0.268995606473514,0.026538053527474403,0.08917555159756116,-0.02179254059280668,0.285640,-0.021793,0.089176,0.000381,0.001903,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v2/logs/lsf1p0_lcca5p0_s1_main_synth.log,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v2/logs/lsf1p0_lcca5p0_s1_condition_finetune.log,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260802_000031_d128_h256_dep2_bs128_ep50_lr3e-04_lxp0.0_lbt0.0_lcca5.0_sig10.0_s1/outputs/condition_prediction_finetune_lsf1p0_lcca5p0_s1_hidden/metrics.csv,hidden,512,409600,temporal_conv,0.5777511961722488,0.5760874788940324,0.5747546813046616,0.5777511596679688,1.902035117149353,0.4919724770642202,0.4919724770642202,0.4888499351016806
128,2,1.0,5.0,-1,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260802_002644_d128_h256_dep2_bs128_ep50_lr3e-04_lxp0.0_lbt0.0_lcca5.0_sig10.0_s2,50,best_val_mean_plane_zeta,mean_plane_zeta,0.2760674719299589,1.000000,5.0,0.3065900760037558,0.2760674719299589,0.03785947257918971,0.1221543587744236,-0.03506100783124566,0.306590,-0.035061,0.122154,0.000212,0.001060,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v2/logs/lsf1p0_lcca5p0_s2_main_synth.log,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v2/logs/lsf1p0_lcca5p0_s2_condition_finetune.log,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260802_002644_d128_h256_dep2_bs128_ep50_lr3e-04_lxp0.0_lbt0.0_lcca5.0_sig10.0_s2/outputs/condition_prediction_finetune_lsf1p0_lcca5p0_s2_hidden/metrics.csv,hidden,512,409600,temporal_conv,0.5935637663885578,0.594733631829046,0.5943598334603214,0.5935637354850769,1.2434991598129272,0.5017835909631391,0.5015967050327239,0.49801348662353206
128,3,1.0,5.0,-1,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260802_005934_d128_h256_dep2_bs128_ep50_lr3e-04_lxp0.0_lbt0.0_lcca5.0_sig10.0_s3,50,best_val_mean_plane_zeta,mean_plane_zeta,0.2711408883333206,1.000000,5.0,0.3012497808252062,0.2711408883333206,0.03777005609923175,0.12458081756319318,-0.034497330098279884,0.301250,-0.034497,0.124581,0.000218,0.001092,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v2/logs/lsf1p0_lcca5p0_s3_main_synth.log,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v2/logs/lsf1p0_lcca5p0_s3_condition_finetune.log,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260802_005934_d128_h256_dep2_bs128_ep50_lr3e-04_lxp0.0_lbt0.0_lcca5.0_sig10.0_s3/outputs/condition_prediction_finetune_lsf1p0_lcca5p0_s3_hidden/metrics.csv,hidden,512,409600,temporal_conv,0.570321811680572,0.5688847468863979,0.574480439847652,0.570321798324585,1.1032264232635498,0.48448687350835323,0.4844269765322397,0.4862483110158087
128,0,1.0,10.0,-1,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260802_083251_d128_h256_dep2_bs128_ep50_lr3e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s0,50,best_val_mean_plane_zeta,mean_plane_zeta,0.2696818155901773,1.000000,10.0,0.2823245014463152,0.2696818155901773,0.017499287479690144,0.05974374472030571,-0.01180076043653701,0.282324,-0.011801,0.059744,0.000265,0.002653,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v2/logs/lsf1p0_lcca10p0_s0_main_synth.log,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v2/logs/lsf1p0_lcca10p0_s0_condition_finetune.log,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260802_083251_d128_h256_dep2_bs128_ep50_lr3e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s0/outputs/condition_prediction_finetune_lsf1p0_lcca10p0_s0_hidden/metrics.csv,hidden,512,409600,temporal_conv,0.5780691299165673,0.5790482724241008,0.5781062010988879,0.5780691504478455,1.2894312143325806,0.6321428571428571,0.6321428571428571,0.6284663055303874
128,1,1.0,10.0,-1,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260802_085924_d128_h256_dep2_bs128_ep50_lr3e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s1,50,best_val_mean_plane_zeta,mean_plane_zeta,0.2702949068375996,1.000000,10.0,0.26918111528669086,0.2702949068375996,0.017493958052779948,0.05984009749123028,-0.010458418467481221,0.269181,-0.010459,0.059840,0.000284,0.002841,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v2/logs/lsf1p0_lcca10p0_s1_main_synth.log,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v2/logs/lsf1p0_lcca10p0_s1_condition_finetune.log,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260802_085924_d128_h256_dep2_bs128_ep50_lr3e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s1/outputs/condition_prediction_finetune_lsf1p0_lcca10p0_s1_hidden/metrics.csv,hidden,512,409600,temporal_conv,0.5771531100478469,0.5762103536136957,0.5778313287244178,0.5771530866622925,1.8810279369354248,0.5022935779816514,0.5022935779816513,0.5024150592147346
128,2,1.0,10.0,-1,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260802_092715_d128_h256_dep2_bs128_ep50_lr3e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s2,50,best_val_mean_plane_zeta,mean_plane_zeta,0.26964566111564636,1.000000,10.0,0.26868864468165804,0.26964566111564636,0.01338228244068367,0.04692875726946762,-0.008061082335188985,0.268689,-0.008061,0.046929,0.000273,0.002735,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v2/logs/lsf1p0_lcca10p0_s2_main_synth.log,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v2/logs/lsf1p0_lcca10p0_s2_condition_finetune.log,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260802_092715_d128_h256_dep2_bs128_ep50_lr3e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s2/outputs/condition_prediction_finetune_lsf1p0_lcca10p0_s2_hidden/metrics.csv,hidden,512,409600,temporal_conv,0.6013110846245531,0.6042012967474032,0.5954609402274111,0.6013110876083374,1.1280876398086548,0.5410225921521997,0.5408203565786505,0.5315277627294313
128,3,1.0,10.0,-1,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260802_095451_d128_h256_dep2_bs128_ep50_lr3e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s3,50,best_val_mean_plane_zeta,mean_plane_zeta,0.26567744995866505,1.000000,10.0,0.2643515680517469,0.26567744995866505,0.01339955727702805,0.04786305156137262,-0.00717483411010887,0.264352,-0.007175,0.047863,0.000264,0.002636,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v2/logs/lsf1p0_lcca10p0_s3_main_synth.log,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v2/logs/lsf1p0_lcca10p0_s3_condition_finetune.log,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260802_095451_d128_h256_dep2_bs128_ep50_lr3e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s3/outputs/condition_prediction_finetune_lsf1p0_lcca10p0_s3_hidden/metrics.csv,hidden,512,409600,temporal_conv,0.5792610250297974,0.5781420876664153,0.5744628768992976,0.5792610049247742,1.454304575920105,0.4785202863961814,0.47875370243791293,0.47327822637752237
128,0,1.0,0.5,-1,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260802_102009_d128_h256_dep2_bs128_ep50_lr3e-04_lxp0.0_lbt0.0_lcca0.5_sig10.0_s0,41,best_val_mean_plane_zeta,mean_plane_zeta,0.2776998622076852,1.000000,0.5,0.28427351266145706,0.2776998622076852,0.35148399961846216,1.2229514888354711,-0.3085341772862843,0.284274,-0.308548,1.222952,0.091579,0.045790,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v2/logs/lsf1p0_lcca0p5_s0_main_synth.log,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v2/logs/lsf1p0_lcca0p5_s0_condition_finetune.log,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260802_102009_d128_h256_dep2_bs128_ep50_lr3e-04_lxp0.0_lbt0.0_lcca0.5_sig10.0_s0/outputs/condition_prediction_finetune_lsf1p0_lcca0p5_s0_hidden/metrics.csv,hidden,512,409600,temporal_conv,0.5518474374255066,0.5514221456874747,0.5509873540850485,0.5518474578857422,1.1644370555877686,0.5797619047619048,0.5797619047619047,0.5779266595376302
128,1,1.0,0.5,-1,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260802_104750_d128_h256_dep2_bs128_ep50_lr3e-04_lxp0.0_lbt0.0_lcca0.5_sig10.0_s1,33,best_val_mean_plane_zeta,mean_plane_zeta,0.2814697325229645,1.000000,0.5,0.28415603722844807,0.2814697325229645,0.3806502478463309,1.3411639843668257,-0.33928428909608294,0.284156,-0.339298,1.341164,0.083009,0.041504,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v2/logs/lsf1p0_lcca0p5_s1_main_synth.log,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v2/logs/lsf1p0_lcca0p5_s1_condition_finetune.log,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260802_104750_d128_h256_dep2_bs128_ep50_lr3e-04_lxp0.0_lbt0.0_lcca0.5_sig10.0_s1/outputs/condition_prediction_finetune_lsf1p0_lcca0p5_s1_hidden/metrics.csv,hidden,512,409600,temporal_conv,0.55622009569378,0.5552003649590184,0.5541051477893751,0.5562200546264648,1.4477428197860718,0.49311926605504586,0.49311926605504586,0.492516637993911
